id,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality
7798,0.0,No,7.0,7.0,No,13.0,6.0,Extrovert
22203,2.0,,6.0,5.0,No,6.0,6.0,
19476,0.0,No,8.0,,No,7.0,10.0,
9119,2.0,No,7.0,6.0,No,9.0,10.0,Extrovert
17091,3.0,No,4.0,3.0,No,8.0,7.0,Introvert
14159,0.0,No,8.0,,No,11.0,8.0,Extrovert
2300,4.0,No,10.0,4.0,No,14.0,9.0,Extrovert
8468,5.0,Yes,3.0,0.0,,4.0,0.0,Introvert
7103,8.0,Yes,3.0,1.0,Yes,,1.0,Introvert
18316,0.0,No,6.0,4.0,No,,9.0,Extrovert
3754,0.0,No,4.0,5.0,,7.0,3.0,Extrovert
9312,0.0,No,7.0,,No,6.0,5.0,Extrovert
9640,0.0,No,8.0,6.0,No,14.0,6.0,Extrovert
8536,10.0,Yes,2.0,3.0,Yes,1.0,1.0,Introvert
16537,0.0,No,4.0,4.0,No,15.0,9.0,Extrovert
1845,7.0,Yes,3.0,2.0,Yes,1.0,2.0,Extrovert
7319,0.0,No,8.0,5.0,No,14.0,4.0,Extrovert
22365,0.0,No,10.0,4.0,No,10.0,5.0,
9883,1.0,No,4.0,7.0,No,7.0,4.0,Extrovert
18700,2.0,,7.0,4.0,No,10.0,5.0,
24188,5.0,Yes,3.0,2.0,Yes,3.0,,
14138,2.0,No,8.0,6.0,No,13.0,,Extrovert
4093,2.0,No,7.0,5.0,No,12.0,7.0,Extrovert
4414,3.0,No,4.0,,No,14.0,3.0,Extrovert
4117,8.0,Yes,1.0,1.0,Yes,0.0,2.0,Extrovert
11287,0.0,No,,5.0,No,11.0,10.0,Extrovert
5569,1.0,No,6.0,3.0,No,15.0,5.0,Extrovert
11993,6.0,Yes,2.0,,Yes,2.0,1.0,Introvert
16456,5.0,Yes,1.0,2.0,Yes,5.0,0.0,Introvert
24416,1.0,No,7.0,6.0,No,11.0,3.0,
9592,8.0,Yes,1.0,3.0,Yes,3.0,,Introvert
9429,3.0,No,9.0,7.0,No,15.0,6.0,Extrovert
24160,10.0,Yes,0.0,0.0,,3.0,0.0,
16293,7.0,,1.0,2.0,Yes,4.0,2.0,Introvert
22012,3.0,Yes,2.0,0.0,Yes,1.0,0.0,
17863,2.0,No,5.0,3.0,No,6.0,7.0,Extrovert
1162,1.0,No,8.0,3.0,,8.0,7.0,Extrovert
16461,10.0,Yes,3.0,0.0,,0.0,1.0,Introvert
351,0.0,No,8.0,5.0,No,14.0,10.0,Extrovert
15642,3.0,No,8.0,7.0,No,13.0,10.0,Extrovert
12451,3.0,No,5.0,4.0,No,11.0,1.0,Extrovert
15933,0.0,No,7.0,6.0,No,12.0,8.0,Extrovert
12986,0.0,No,4.0,3.0,No,13.0,7.0,Extrovert
23618,6.0,,2.0,1.0,Yes,4.0,1.0,
1152,1.0,No,8.0,7.0,No,14.0,6.0,Extrovert
11073,3.0,No,3.0,6.0,No,12.0,6.0,Extrovert
8692,3.0,No,8.0,6.0,No,14.0,10.0,Extrovert
15045,2.0,No,10.0,6.0,No,9.0,5.0,Extrovert
15464,3.0,No,,4.0,No,15.0,6.0,Extrovert
3560,5.0,Yes,,2.0,Yes,2.0,2.0,Introvert
2925,11.0,Yes,2.0,0.0,Yes,4.0,,Introvert
12953,2.0,No,9.0,3.0,No,9.0,9.0,Extrovert
8419,6.0,,1.0,0.0,Yes,5.0,2.0,Introvert
13692,4.0,,3.0,2.0,,3.0,1.0,Introvert
13869,6.0,Yes,1.0,2.0,,2.0,2.0,Introvert
17699,1.0,No,7.0,6.0,No,11.0,8.0,Extrovert
21267,0.0,No,6.0,3.0,No,15.0,8.0,
17486,1.0,No,7.0,3.0,No,14.0,5.0,Extrovert
9769,6.0,Yes,,1.0,Yes,5.0,2.0,Introvert
21359,11.0,No,3.0,1.0,No,4.0,2.0,
3783,1.0,No,9.0,7.0,No,12.0,9.0,Extrovert
7340,8.0,Yes,3.0,2.0,No,3.0,3.0,Introvert
22229,0.0,No,,3.0,No,10.0,4.0,
21488,2.0,No,6.0,6.0,No,14.0,9.0,
16638,0.0,No,9.0,7.0,No,13.0,5.0,Introvert
11207,,No,5.0,5.0,No,6.0,7.0,Extrovert
8748,,No,9.0,5.0,No,7.0,3.0,Extrovert
17496,3.0,No,4.0,4.0,No,12.0,4.0,Extrovert
8272,2.0,No,5.0,4.0,No,4.0,5.0,Extrovert
11847,0.0,No,7.0,5.0,No,10.0,3.0,Introvert
19029,0.0,No,3.0,4.0,No,7.0,7.0,
23451,1.0,No,6.0,7.0,No,6.0,9.0,
20288,8.0,Yes,3.0,,,1.0,0.0,
21035,11.0,Yes,2.0,0.0,,0.0,0.0,
7451,5.0,Yes,2.0,0.0,Yes,1.0,,Introvert
10579,2.0,No,,4.0,No,10.0,7.0,Extrovert
22542,3.0,No,9.0,5.0,No,9.0,,
6088,7.0,Yes,,2.0,Yes,3.0,0.0,Introvert
10990,3.0,No,8.0,7.0,No,8.0,3.0,Extrovert
11040,1.0,No,7.0,6.0,No,8.0,9.0,Extrovert
20365,0.0,No,3.0,4.0,No,4.0,7.0,
10714,0.0,No,8.0,7.0,No,12.0,9.0,Extrovert
17564,1.0,No,,4.0,No,10.0,4.0,Extrovert
22820,0.0,No,8.0,3.0,No,7.0,8.0,
14548,4.0,No,8.0,5.0,No,15.0,7.0,Extrovert
19796,,Yes,1.0,1.0,Yes,3.0,,
19373,2.0,No,6.0,5.0,No,12.0,5.0,
17485,0.0,No,4.0,7.0,No,5.0,10.0,Extrovert
1039,11.0,Yes,2.0,1.0,Yes,1.0,,Introvert
11642,0.0,,5.0,4.0,No,11.0,7.0,Extrovert
6045,1.0,No,6.0,3.0,No,8.0,5.0,Extrovert
8392,2.0,No,8.0,2.0,No,11.0,4.0,Extrovert
20642,1.0,,5.0,6.0,No,7.0,5.0,
9806,5.0,Yes,3.0,1.0,Yes,0.0,1.0,Introvert
921,0.0,No,5.0,5.0,No,8.0,,Extrovert
13546,1.0,No,8.0,5.0,No,4.0,5.0,Extrovert
13742,5.0,,1.0,0.0,Yes,4.0,0.0,Introvert
21549,0.0,No,5.0,7.0,No,9.0,5.0,
8164,0.0,No,6.0,6.0,,8.0,5.0,Extrovert
12978,3.0,No,5.0,5.0,No,6.0,3.0,Extrovert
18783,2.0,No,4.0,3.0,No,14.0,,
4457,,No,5.0,4.0,No,6.0,8.0,Extrovert
7934,3.0,No,6.0,3.0,No,9.0,6.0,Extrovert
12488,3.0,No,4.0,6.0,No,12.0,8.0,Extrovert
7492,7.0,,0.0,1.0,Yes,1.0,2.0,Introvert
20508,5.0,,2.0,2.0,Yes,4.0,2.0,
5650,3.0,No,6.0,5.0,No,,9.0,Extrovert
1015,10.0,Yes,3.0,,Yes,5.0,0.0,Introvert
11093,1.0,No,6.0,5.0,No,15.0,5.0,Extrovert
12095,0.0,No,4.0,3.0,No,14.0,8.0,Extrovert
1283,1.0,No,4.0,7.0,No,6.0,5.0,Extrovert
23291,,No,7.0,7.0,No,12.0,6.0,
19881,4.0,Yes,,2.0,Yes,5.0,1.0,
13861,1.0,No,6.0,6.0,No,6.0,5.0,Extrovert
20940,3.0,No,5.0,3.0,No,14.0,4.0,
11521,0.0,No,,5.0,No,8.0,4.0,Extrovert
18731,1.0,No,8.0,6.0,No,5.0,,
23337,1.0,No,7.0,5.0,,12.0,3.0,
16021,8.0,Yes,1.0,,Yes,4.0,1.0,Introvert
7523,9.0,,3.0,0.0,Yes,0.0,2.0,Introvert
8696,8.0,Yes,0.0,,Yes,4.0,2.0,Introvert
4923,4.0,No,,3.0,No,10.0,7.0,Extrovert
15742,7.0,Yes,0.0,0.0,Yes,0.0,,Introvert
3148,1.0,No,5.0,4.0,No,11.0,4.0,Extrovert
4334,2.0,No,6.0,5.0,No,14.0,6.0,Extrovert
10334,6.0,,3.0,0.0,Yes,2.0,2.0,Introvert
2195,6.0,Yes,,0.0,Yes,1.0,1.0,Introvert
22505,0.0,No,5.0,4.0,No,11.0,8.0,
11663,1.0,,5.0,4.0,No,5.0,3.0,Extrovert
21164,4.0,No,9.0,6.0,No,3.0,3.0,
4667,0.0,No,8.0,4.0,No,8.0,9.0,Extrovert
14325,11.0,Yes,3.0,2.0,Yes,0.0,1.0,Introvert
17613,1.0,No,9.0,6.0,No,8.0,5.0,Extrovert
9236,0.0,,4.0,3.0,No,11.0,7.0,Extrovert
22669,4.0,Yes,3.0,0.0,Yes,,0.0,
4038,2.0,No,7.0,3.0,No,7.0,8.0,Extrovert
153,0.0,,6.0,3.0,No,10.0,3.0,Extrovert
8904,1.0,No,5.0,7.0,,6.0,7.0,Extrovert
460,2.0,No,9.0,4.0,No,14.0,4.0,Extrovert
1320,,No,6.0,4.0,No,11.0,6.0,Extrovert
2620,1.0,No,8.0,6.0,No,14.0,3.0,Extrovert
22303,2.0,No,9.0,4.0,No,7.0,,
14634,2.0,Yes,3.0,0.0,Yes,4.0,2.0,Extrovert
23403,3.0,No,5.0,6.0,No,11.0,4.0,
21779,3.0,No,4.0,6.0,No,15.0,6.0,
8466,3.0,No,,,No,10.0,3.0,Extrovert
13340,1.0,,5.0,3.0,No,11.0,6.0,Extrovert
12910,2.0,No,9.0,6.0,No,8.0,9.0,Extrovert
8105,11.0,Yes,1.0,2.0,Yes,5.0,,Introvert
18005,11.0,Yes,1.0,2.0,,4.0,1.0,Introvert
600,4.0,No,8.0,5.0,No,15.0,4.0,Extrovert
22597,3.0,,4.0,5.0,No,14.0,3.0,
4327,3.0,No,6.0,3.0,No,12.0,,Extrovert
473,1.0,No,6.0,5.0,No,14.0,7.0,Extrovert
9996,2.0,No,8.0,4.0,No,12.0,5.0,Extrovert
22444,2.0,No,6.0,4.0,No,13.0,8.0,
2809,0.0,,9.0,2.0,,5.0,2.0,Extrovert
20608,0.0,No,9.0,7.0,No,8.0,6.0,
22182,4.0,Yes,2.0,2.0,Yes,5.0,0.0,
7380,1.0,No,5.0,6.0,No,12.0,5.0,Extrovert
4601,3.0,No,7.0,4.0,No,6.0,5.0,Extrovert
16356,2.0,No,9.0,4.0,No,5.0,7.0,Extrovert
24013,9.0,Yes,3.0,1.0,Yes,1.0,1.0,
23043,1.0,No,6.0,,No,13.0,10.0,
17718,,No,5.0,4.0,No,6.0,3.0,Extrovert
13067,4.0,Yes,1.0,3.0,Yes,5.0,2.0,Introvert
20806,1.0,No,9.0,7.0,No,12.0,5.0,
1988,1.0,No,6.0,,No,8.0,5.0,Extrovert
2270,4.0,No,6.0,6.0,No,7.0,9.0,Extrovert
4752,3.0,No,9.0,4.0,No,6.0,3.0,Extrovert
15821,2.0,No,6.0,3.0,No,11.0,6.0,Extrovert
4627,2.0,,7.0,5.0,No,8.0,3.0,Extrovert
17035,5.0,Yes,1.0,,Yes,1.0,2.0,Introvert
722,10.0,Yes,,0.0,Yes,4.0,2.0,Introvert
2015,4.0,No,4.0,5.0,No,7.0,7.0,Extrovert
2993,1.0,No,9.0,6.0,No,9.0,7.0,Extrovert
36,3.0,No,6.0,3.0,No,7.0,,Extrovert
20405,1.0,No,6.0,5.0,No,10.0,3.0,
2269,2.0,No,7.0,6.0,No,10.0,9.0,Extrovert
1160,1.0,No,6.0,5.0,No,13.0,7.0,Extrovert
5026,3.0,No,5.0,3.0,No,11.0,3.0,Extrovert
8396,7.0,Yes,2.0,0.0,Yes,,,Introvert
7722,,No,8.0,7.0,No,8.0,7.0,Extrovert
9180,2.0,No,9.0,6.0,No,14.0,3.0,Extrovert
22757,8.0,Yes,3.0,,Yes,1.0,0.0,
8492,11.0,Yes,3.0,,Yes,2.0,0.0,Introvert
328,2.0,No,,4.0,No,4.0,5.0,Extrovert
13415,0.0,,9.0,3.0,No,8.0,5.0,Extrovert
11793,1.0,No,5.0,3.0,No,11.0,5.0,Extrovert
6083,8.0,Yes,2.0,1.0,Yes,0.0,1.0,Introvert
16562,0.0,,9.0,3.0,No,7.0,7.0,Extrovert
12604,,No,9.0,3.0,No,5.0,4.0,Extrovert
869,10.0,Yes,2.0,0.0,Yes,,2.0,Extrovert
20270,0.0,No,6.0,5.0,No,12.0,,
18642,4.0,No,10.0,7.0,No,11.0,3.0,
24202,0.0,,9.0,6.0,No,12.0,4.0,
2662,3.0,No,6.0,4.0,No,6.0,,Extrovert
13733,3.0,No,4.0,6.0,No,10.0,8.0,Extrovert
2539,3.0,No,4.0,3.0,No,5.0,6.0,Extrovert
5951,5.0,Yes,1.0,1.0,Yes,0.0,,Introvert
4424,1.0,,9.0,4.0,No,11.0,7.0,Extrovert
12042,0.0,No,9.0,6.0,No,14.0,,Extrovert
2847,3.0,No,4.0,7.0,No,11.0,9.0,Extrovert
10318,1.0,No,4.0,4.0,No,12.0,7.0,Extrovert
12036,5.0,Yes,0.0,0.0,Yes,4.0,3.0,Introvert
22819,4.0,Yes,,2.0,Yes,0.0,2.0,
3825,2.0,,5.0,3.0,No,12.0,8.0,Extrovert
22573,2.0,No,7.0,4.0,No,15.0,9.0,
6212,7.0,,2.0,2.0,Yes,5.0,2.0,Introvert
1188,2.0,No,9.0,5.0,No,7.0,3.0,Extrovert
12548,0.0,No,5.0,3.0,No,4.0,4.0,Extrovert
5006,,No,9.0,4.0,No,11.0,4.0,Extrovert
19766,1.0,No,8.0,3.0,No,10.0,10.0,
10159,2.0,No,9.0,6.0,No,4.0,9.0,Extrovert
5900,0.0,No,,6.0,No,7.0,8.0,Extrovert
13052,5.0,Yes,1.0,2.0,Yes,5.0,2.0,Introvert
2402,9.0,Yes,0.0,0.0,,1.0,0.0,Introvert
2132,3.0,No,7.0,7.0,No,14.0,4.0,Extrovert
8221,2.0,No,7.0,,No,12.0,5.0,Extrovert
22651,0.0,No,5.0,3.0,No,9.0,,
4652,0.0,No,6.0,3.0,No,12.0,5.0,Extrovert
6554,1.0,No,,6.0,No,,5.0,Extrovert
4873,1.0,No,6.0,4.0,No,10.0,3.0,Extrovert
3461,0.0,No,9.0,6.0,No,6.0,6.0,Extrovert
8933,1.0,No,9.0,7.0,No,14.0,8.0,Extrovert
3113,,No,8.0,6.0,No,6.0,10.0,Extrovert
23105,3.0,No,9.0,5.0,No,13.0,3.0,
3725,0.0,No,5.0,6.0,No,4.0,5.0,Extrovert
11158,,No,9.0,4.0,No,3.0,4.0,Extrovert
19388,2.0,No,8.0,5.0,No,13.0,7.0,
2981,5.0,Yes,0.0,0.0,,4.0,1.0,Introvert
15292,7.0,Yes,,2.0,Yes,1.0,1.0,Introvert
13472,3.0,No,8.0,5.0,No,14.0,9.0,Extrovert
16840,1.0,No,9.0,4.0,No,10.0,7.0,Extrovert
10072,2.0,No,5.0,6.0,No,12.0,,Extrovert
10138,1.0,No,7.0,,No,6.0,9.0,Extrovert
21228,1.0,No,5.0,4.0,No,9.0,6.0,
15429,,No,5.0,4.0,No,6.0,4.0,Extrovert
506,3.0,No,9.0,4.0,No,6.0,,Extrovert
20511,,,3.0,3.0,Yes,3.0,3.0,
19,1.0,No,,5.0,No,10.0,3.0,Extrovert
7805,2.0,No,9.0,,No,5.0,5.0,Extrovert
2566,11.0,Yes,0.0,2.0,Yes,5.0,3.0,Introvert
5735,0.0,No,4.0,4.0,No,5.0,7.0,Extrovert
30,3.0,No,9.0,0.0,No,8.0,5.0,Extrovert
4852,1.0,No,6.0,7.0,No,12.0,7.0,Extrovert
5520,0.0,,4.0,5.0,No,,3.0,Extrovert
12021,3.0,No,4.0,6.0,No,8.0,5.0,Extrovert
17880,9.0,Yes,1.0,,Yes,5.0,1.0,Introvert
17151,3.0,No,7.0,7.0,No,,7.0,Extrovert
12308,3.0,No,10.0,6.0,No,14.0,8.0,Extrovert
21187,,No,5.0,3.0,No,14.0,8.0,
16483,1.0,,8.0,4.0,No,8.0,3.0,Extrovert
2191,1.0,No,5.0,4.0,No,,6.0,Extrovert
17714,3.0,No,7.0,4.0,No,12.0,7.0,Extrovert
1221,9.0,Yes,1.0,0.0,,2.0,0.0,Introvert
19468,0.0,No,4.0,5.0,No,8.0,7.0,
15002,1.0,No,8.0,3.0,No,14.0,,Extrovert
7133,4.0,No,8.0,6.0,No,12.0,3.0,Extrovert
20796,10.0,Yes,3.0,2.0,Yes,8.0,0.0,
12844,0.0,No,9.0,7.0,No,15.0,10.0,Extrovert
18149,1.0,No,6.0,4.0,No,8.0,9.0,Extrovert
22859,2.0,No,6.0,6.0,No,11.0,,
17502,3.0,No,4.0,5.0,No,10.0,3.0,Extrovert
13659,1.0,No,7.0,,No,13.0,4.0,Extrovert
6715,2.0,No,6.0,4.0,No,11.0,7.0,Extrovert
16390,3.0,No,4.0,,No,11.0,6.0,Extrovert
19763,4.0,,5.0,3.0,No,11.0,6.0,
23555,0.0,No,6.0,7.0,No,12.0,7.0,
20099,3.0,No,9.0,3.0,No,11.0,9.0,
22592,5.0,Yes,1.0,0.0,Yes,2.0,1.0,
18578,0.0,No,6.0,3.0,No,6.0,9.0,
15273,0.0,,7.0,3.0,No,9.0,6.0,Extrovert
20374,1.0,No,4.0,7.0,No,13.0,4.0,
20580,1.0,No,6.0,,No,13.0,4.0,
2212,0.0,No,6.0,3.0,No,6.0,8.0,Extrovert
8888,,No,7.0,5.0,No,6.0,3.0,Extrovert
9344,4.0,No,5.0,7.0,No,11.0,9.0,Extrovert
20679,0.0,No,9.0,4.0,No,7.0,3.0,
11471,,No,8.0,7.0,No,4.0,7.0,Extrovert
4376,1.0,No,4.0,,No,10.0,7.0,Extrovert
20959,3.0,No,8.0,6.0,No,5.0,8.0,
12279,7.0,Yes,3.0,1.0,Yes,5.0,2.0,Introvert
8661,2.0,No,6.0,3.0,No,15.0,7.0,Extrovert
6357,0.0,No,9.0,6.0,No,10.0,7.0,Extrovert
10041,3.0,No,4.0,4.0,No,14.0,5.0,Extrovert
12960,1.0,No,10.0,6.0,No,4.0,7.0,Extrovert
9998,7.0,Yes,3.0,,Yes,3.0,,Introvert
17049,9.0,,3.0,1.0,No,2.0,2.0,Introvert
9958,1.0,No,6.0,3.0,No,15.0,4.0,Extrovert
24581,,No,9.0,5.0,No,14.0,7.0,
8966,1.0,No,5.0,5.0,No,5.0,8.0,Extrovert
17257,0.0,,6.0,6.0,No,9.0,6.0,Extrovert
21759,0.0,No,8.0,5.0,No,11.0,9.0,
4433,1.0,No,7.0,5.0,No,,7.0,Extrovert
18982,11.0,Yes,1.0,0.0,Yes,,0.0,
19724,9.0,Yes,2.0,2.0,Yes,4.0,,
13726,1.0,No,8.0,7.0,No,15.0,4.0,Extrovert
4336,0.0,No,,6.0,No,5.0,6.0,Extrovert
15041,2.0,No,9.0,5.0,No,9.0,5.0,Extrovert
13285,0.0,No,9.0,6.0,No,8.0,5.0,Extrovert
7971,0.0,No,8.0,3.0,No,15.0,6.0,Extrovert
1446,0.0,No,8.0,4.0,No,13.0,8.0,Extrovert
4168,3.0,No,5.0,5.0,No,11.0,8.0,Extrovert
8166,1.0,No,9.0,6.0,No,8.0,7.0,Extrovert
18688,10.0,,0.0,2.0,Yes,5.0,2.0,
20517,7.0,Yes,0.0,0.0,,5.0,1.0,
1956,1.0,No,9.0,5.0,No,5.0,5.0,Extrovert
18574,,Yes,3.0,0.0,Yes,0.0,0.0,
21616,0.0,No,10.0,6.0,No,10.0,8.0,
16420,10.0,,2.0,1.0,Yes,5.0,1.0,Introvert
2360,5.0,,2.0,0.0,Yes,4.0,1.0,Introvert
22527,2.0,No,3.0,4.0,No,5.0,5.0,
14847,2.0,No,9.0,6.0,No,15.0,7.0,Introvert
6167,4.0,No,5.0,7.0,No,12.0,10.0,Extrovert
7510,1.0,No,,4.0,No,6.0,3.0,Extrovert
11203,9.0,Yes,3.0,1.0,Yes,4.0,,Introvert
12018,2.0,No,5.0,5.0,No,5.0,3.0,Extrovert
5321,3.0,No,8.0,4.0,No,9.0,5.0,Extrovert
19268,3.0,No,8.0,6.0,No,10.0,,
3733,2.0,No,4.0,7.0,No,13.0,9.0,Extrovert
24535,6.0,Yes,1.0,1.0,,5.0,2.0,
7297,1.0,,7.0,7.0,No,15.0,7.0,Extrovert
11770,2.0,No,6.0,7.0,,13.0,9.0,Extrovert
12393,11.0,Yes,0.0,2.0,,3.0,2.0,Introvert
3619,3.0,No,4.0,5.0,No,8.0,,Extrovert
6971,9.0,Yes,2.0,0.0,Yes,0.0,,Introvert
4182,0.0,No,4.0,5.0,,14.0,4.0,Extrovert
3220,1.0,No,4.0,4.0,No,6.0,6.0,Extrovert
22919,2.0,No,8.0,7.0,No,13.0,5.0,
9139,0.0,No,5.0,6.0,No,13.0,4.0,Extrovert
14263,1.0,No,6.0,5.0,No,6.0,4.0,Extrovert
21711,7.0,Yes,,2.0,Yes,0.0,2.0,
1614,9.0,Yes,,2.0,Yes,0.0,2.0,Introvert
5423,2.0,No,4.0,5.0,No,8.0,6.0,Extrovert
17004,1.0,No,5.0,4.0,No,7.0,9.0,Extrovert
19209,3.0,No,7.0,4.0,No,9.0,6.0,
3742,3.0,No,4.0,,No,8.0,,Extrovert
10635,0.0,No,4.0,3.0,No,7.0,5.0,Extrovert
19931,2.0,No,9.0,5.0,No,8.0,7.0,
6824,0.0,No,4.0,4.0,No,12.0,9.0,Extrovert
2523,1.0,No,7.0,5.0,No,13.0,5.0,Extrovert
21862,1.0,No,7.0,3.0,No,9.0,8.0,
11651,,Yes,,0.0,Yes,2.0,0.0,Introvert
144,3.0,No,4.0,4.0,No,9.0,9.0,Extrovert
18764,,No,,6.0,No,11.0,5.0,
9575,9.0,Yes,1.0,2.0,Yes,,0.0,Introvert
16371,3.0,No,5.0,7.0,No,6.0,7.0,Introvert
2459,0.0,No,9.0,6.0,No,6.0,7.0,Extrovert
1132,3.0,No,3.0,3.0,No,4.0,6.0,Extrovert
6765,3.0,No,8.0,5.0,No,15.0,6.0,Extrovert
13545,0.0,No,6.0,3.0,No,12.0,,Extrovert
10285,,No,8.0,3.0,No,6.0,7.0,Extrovert
7552,1.0,No,7.0,3.0,No,14.0,3.0,Extrovert
22838,2.0,No,3.0,5.0,No,6.0,6.0,
21064,0.0,No,7.0,6.0,,13.0,8.0,
20962,8.0,,2.0,,Yes,5.0,0.0,
19942,2.0,No,3.0,5.0,No,5.0,6.0,
8236,1.0,No,6.0,4.0,No,9.0,6.0,Extrovert
4033,10.0,Yes,2.0,0.0,Yes,2.0,0.0,Introvert
17597,2.0,No,9.0,4.0,No,13.0,10.0,Extrovert
22587,1.0,No,4.0,4.0,No,13.0,5.0,
5204,,No,7.0,6.0,No,8.0,8.0,Extrovert
3680,1.0,No,3.0,7.0,No,7.0,3.0,Introvert
1413,1.0,No,8.0,5.0,No,,4.0,Extrovert
16610,7.0,No,7.0,5.0,No,14.0,8.0,Extrovert
10687,,No,9.0,6.0,No,11.0,6.0,Extrovert
10679,2.0,No,7.0,6.0,No,15.0,10.0,Extrovert
17351,8.0,,2.0,0.0,Yes,3.0,2.0,Introvert
9343,3.0,No,,5.0,No,8.0,9.0,Extrovert
14107,0.0,No,3.0,5.0,No,4.0,9.0,Extrovert
18016,2.0,No,8.0,6.0,No,14.0,9.0,Extrovert
14336,1.0,No,7.0,6.0,No,15.0,8.0,Extrovert
2752,9.0,Yes,1.0,,Yes,1.0,1.0,Introvert
17324,9.0,,0.0,,Yes,1.0,0.0,Introvert
23738,,Yes,3.0,3.0,,4.0,3.0,
21238,10.0,Yes,1.0,0.0,Yes,,3.0,
21259,3.0,No,6.0,3.0,No,5.0,3.0,
3195,2.0,No,6.0,3.0,No,,9.0,Extrovert
8659,2.0,No,7.0,6.0,No,11.0,4.0,Introvert
23914,3.0,No,7.0,6.0,No,4.0,7.0,
21637,2.0,No,6.0,5.0,No,13.0,4.0,
69,4.0,Yes,1.0,,Yes,0.0,2.0,Introvert
3698,1.0,No,7.0,3.0,No,5.0,7.0,Extrovert
14883,5.0,Yes,3.0,3.0,Yes,0.0,1.0,Extrovert
8717,0.0,No,9.0,7.0,No,8.0,3.0,Extrovert
12269,3.0,No,4.0,4.0,No,8.0,7.0,Extrovert
13877,0.0,No,9.0,3.0,No,15.0,6.0,Extrovert
909,8.0,Yes,2.0,1.0,,2.0,1.0,Introvert
19077,1.0,No,8.0,6.0,No,4.0,6.0,
767,1.0,,7.0,4.0,No,6.0,6.0,Extrovert
2005,,No,5.0,6.0,No,6.0,4.0,Extrovert
19809,4.0,No,6.0,6.0,No,7.0,7.0,
5960,0.0,No,8.0,6.0,No,10.0,10.0,Extrovert
7418,3.0,No,5.0,5.0,,15.0,5.0,Extrovert
15349,0.0,No,7.0,3.0,No,8.0,8.0,Extrovert
7388,11.0,Yes,,0.0,Yes,5.0,1.0,Introvert
11807,3.0,No,8.0,5.0,No,11.0,10.0,Extrovert
2913,0.0,No,8.0,5.0,No,,7.0,Extrovert
14540,3.0,No,5.0,,No,10.0,6.0,Extrovert
20248,2.0,,5.0,6.0,No,7.0,6.0,
19269,3.0,No,9.0,4.0,No,13.0,8.0,
12402,2.0,No,5.0,7.0,No,9.0,7.0,Extrovert
19294,2.0,No,8.0,5.0,No,11.0,9.0,
1170,4.0,No,10.0,7.0,No,12.0,5.0,Extrovert
10362,0.0,No,6.0,7.0,No,11.0,7.0,Extrovert
7365,2.0,No,8.0,5.0,No,10.0,10.0,Extrovert
14444,5.0,Yes,,1.0,Yes,3.0,2.0,Introvert
9120,1.0,No,4.0,6.0,No,5.0,,Extrovert
10991,0.0,No,6.0,5.0,No,,3.0,Extrovert
4386,,No,6.0,3.0,No,5.0,3.0,Extrovert
24674,3.0,No,6.0,3.0,No,6.0,,
5637,0.0,No,6.0,7.0,No,6.0,6.0,Extrovert
14280,10.0,Yes,3.0,2.0,Yes,3.0,2.0,Introvert
18970,0.0,No,4.0,4.0,No,7.0,7.0,
6334,2.0,No,4.0,,No,6.0,5.0,Extrovert
22153,10.0,Yes,0.0,0.0,Yes,,2.0,
2599,5.0,Yes,2.0,,Yes,5.0,2.0,Introvert
17859,2.0,No,9.0,3.0,No,5.0,3.0,Extrovert
11276,1.0,No,8.0,4.0,No,5.0,3.0,Extrovert
5837,3.0,No,,6.0,No,8.0,5.0,Extrovert
7642,9.0,Yes,1.0,0.0,,3.0,1.0,Introvert
11661,0.0,No,5.0,6.0,No,11.0,9.0,Extrovert
19953,2.0,No,8.0,7.0,No,11.0,6.0,
11148,,,2.0,,Yes,5.0,1.0,Introvert
21880,2.0,No,8.0,4.0,No,13.0,4.0,
11636,3.0,No,6.0,6.0,No,15.0,8.0,Extrovert
14826,4.0,No,5.0,7.0,No,9.0,3.0,Extrovert
10577,7.0,,0.0,2.0,Yes,2.0,0.0,Introvert
5164,,No,6.0,6.0,No,8.0,4.0,Extrovert
2545,0.0,No,7.0,5.0,No,7.0,5.0,Extrovert
16871,2.0,No,8.0,5.0,No,11.0,6.0,Extrovert
19635,1.0,No,7.0,4.0,No,14.0,3.0,
15528,4.0,No,6.0,4.0,No,13.0,8.0,Extrovert
18318,0.0,No,8.0,7.0,No,6.0,7.0,Extrovert
12852,7.0,Yes,0.0,,Yes,4.0,2.0,Introvert
18447,3.0,No,7.0,6.0,No,9.0,7.0,Extrovert
21739,0.0,No,5.0,,No,10.0,4.0,
7872,3.0,No,9.0,4.0,No,12.0,7.0,Extrovert
5232,8.0,Yes,2.0,,Yes,0.0,2.0,Introvert
13135,0.0,No,4.0,6.0,No,4.0,10.0,Extrovert
8089,,No,6.0,5.0,No,9.0,5.0,Extrovert
5375,1.0,No,9.0,3.0,No,15.0,5.0,Extrovert
24344,6.0,Yes,1.0,3.0,Yes,0.0,1.0,
12161,11.0,Yes,3.0,2.0,Yes,5.0,,Introvert
11758,6.0,Yes,0.0,,,1.0,0.0,Extrovert
17037,1.0,No,5.0,6.0,No,4.0,7.0,Extrovert
