id,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality
13811,4,,3,1,Yes,2,1,Introvert
13812,,No,8,3,No,14,8,Extrovert
13813,3,No,5,6,No,15,6,Extrovert
13814,2,No,4,,No,6,9,Extrovert
13815,3,No,6,6,No,,4,Extrovert
13816,,No,5,6,No,8,7,Extrovert
13817,0,No,5,5,No,14,8,Extrovert
13818,,Yes,2,0,Yes,1,0,Introvert
13819,1,No,5,,No,12,6,Extrovert
13820,3,No,4,4,No,14,10,Extrovert
13821,8,Yes,1,1,Yes,5,,Introvert
13822,2,No,9,5,No,14,8,Extrovert
13823,1,No,9,4,No,14,5,Extrovert
13824,3,No,6,4,No,14,5,Extrovert
13825,2,No,4,7,No,8,6,Extrovert
13826,11,Yes,3,2,,4,1,Introvert
13827,8,,2,1,Yes,2,0,Introvert
13828,0,No,,7,No,8,9,Extrovert
13829,3,No,9,6,No,15,7,Extrovert
13830,0,No,9,3,No,14,5,Extrovert
13831,3,No,4,5,No,14,8,Extrovert
13832,1,No,5,4,No,4,4,Extrovert
13833,1,No,5,4,No,9,8,Extrovert
13834,,No,6,6,No,7,7,Extrovert
13835,0,,4,4,No,14,6,Extrovert
13836,4,No,7,6,No,12,9,Extrovert
13837,2,No,5,6,No,11,6,Extrovert
13838,8,,0,2,Yes,2,2,Introvert
13839,1,No,7,7,No,11,8,Extrovert
13840,3,No,9,4,No,13,4,Extrovert
13841,0,No,6,5,No,10,7,Extrovert
13842,3,No,4,4,No,15,,Extrovert
13843,2,No,7,3,No,6,6,Extrovert
13844,1,No,6,5,No,,7,Extrovert
13845,11,,3,1,Yes,2,0,Introvert
13846,2,No,6,5,No,5,10,Extrovert
13847,,No,9,5,No,14,6,Extrovert
13848,1,No,9,6,No,5,4,Extrovert
13849,,Yes,0,0,,5,0,Introvert
13850,2,No,8,4,No,10,9,Extrovert
13851,4,No,8,3,No,15,4,Extrovert
13852,10,,0,2,Yes,4,2,Introvert
13853,4,Yes,0,3,Yes,5,2,Introvert
13854,0,No,4,3,No,6,8,Extrovert
13855,4,No,5,7,No,8,6,Extrovert
13856,2,No,3,4,No,14,7,Extrovert
13857,0,No,8,6,No,11,5,Extrovert
13858,0,No,4,6,,14,3,Extrovert
13859,7,No,1,2,Yes,5,3,Introvert
13860,1,No,4,4,No,11,4,Extrovert
13861,1,No,6,6,No,6,5,Extrovert
13862,0,No,4,4,No,10,5,Extrovert
13863,0,No,5,7,No,13,4,Extrovert
13864,2,No,6,5,No,14,7,Extrovert
13865,7,Yes,0,,Yes,2,0,Introvert
13866,9,Yes,,3,Yes,3,1,Introvert
13867,10,Yes,0,0,Yes,3,2,Introvert
13868,0,No,,5,No,14,4,Extrovert
13869,6,Yes,1,2,,2,2,Introvert
13870,3,No,4,3,,13,9,Extrovert
13871,2,No,7,3,No,10,9,Extrovert
13872,,No,10,4,No,12,3,Extrovert
13873,0,No,8,4,No,7,8,Extrovert
13874,10,,0,0,Yes,5,2,Introvert
13875,3,Yes,0,,Yes,0,1,Introvert
13876,4,Yes,1,0,Yes,,,Introvert
13877,0,No,9,3,No,15,6,Extrovert
13878,1,No,10,5,No,12,4,Extrovert
13879,1,Yes,2,1,Yes,2,2,Introvert
13880,2,No,,6,No,,6,Extrovert
13881,1,No,4,5,No,,7,Extrovert
13882,8,Yes,2,1,Yes,1,,Introvert
13883,4,No,5,4,No,7,7,Extrovert
13884,2,No,7,6,No,8,3,Extrovert
13885,4,Yes,1,2,Yes,,1,Introvert
13886,5,No,2,1,No,5,0,Introvert
13887,2,No,9,7,No,12,7,Extrovert
13888,1,No,5,6,No,4,3,Extrovert
13889,3,No,9,5,No,11,9,Extrovert
13890,3,No,10,4,No,13,4,Extrovert
13891,1,No,6,7,No,8,7,Extrovert
13892,3,No,8,,No,12,,Extrovert
13893,,No,6,6,No,5,7,Extrovert
13894,11,Yes,3,,Yes,5,0,Introvert
13895,1,,8,6,No,14,8,Extrovert
13896,4,No,6,6,No,8,7,Extrovert
13897,6,Yes,3,1,Yes,2,0,Extrovert
13898,6,,2,2,Yes,2,0,Introvert
13899,0,No,9,6,No,10,3,Extrovert
13900,1,No,7,7,No,15,4,Extrovert
13901,1,No,,7,No,9,8,Extrovert
13902,0,No,6,3,No,9,3,Extrovert
13903,3,No,7,3,No,9,9,Extrovert
13904,10,Yes,2,2,Yes,2,2,Introvert
13905,2,,6,4,No,13,3,Extrovert
13906,0,No,7,3,No,6,7,Extrovert
13907,1,No,5,3,No,7,8,Extrovert
13908,3,No,8,7,,14,8,Extrovert
13909,3,No,9,5,No,13,,Extrovert
13910,10,,3,2,Yes,3,1,Introvert
13911,5,Yes,,2,Yes,0,0,Introvert
13912,,No,5,3,No,3,3,Extrovert
13913,3,No,3,3,No,11,4,Extrovert
13914,2,No,6,4,No,6,,Extrovert
13915,9,Yes,3,,Yes,5,1,Introvert
13916,2,No,4,4,No,15,7,Extrovert
13917,3,No,9,7,No,7,3,Extrovert
13918,11,Yes,1,0,,1,3,Introvert
13919,3,No,4,6,No,8,8,Extrovert
13920,1,No,6,6,No,15,3,Extrovert
13921,1,No,4,3,No,6,8,Extrovert
13922,5,Yes,0,,Yes,3,0,Introvert
13923,2,No,6,5,No,7,5,Extrovert
13924,,No,8,4,No,7,4,Extrovert
13925,3,No,6,3,No,6,4,Extrovert
13926,1,No,7,3,No,6,7,Extrovert
13927,,No,5,6,No,4,6,Introvert
13928,3,No,10,5,No,8,3,Extrovert
13929,0,No,6,5,No,13,7,Extrovert
13930,,No,4,6,,11,3,Extrovert
13931,,No,6,4,No,12,3,Extrovert
13932,2,No,4,3,No,9,9,Extrovert
13933,,No,7,3,No,7,6,Extrovert
13934,3,No,4,4,No,7,8,Extrovert
13935,,No,5,7,No,14,8,Extrovert
13936,0,,4,4,No,10,6,Extrovert
13937,1,No,9,3,No,6,9,Extrovert
13938,4,No,8,3,No,9,6,Extrovert
13939,7,Yes,2,2,,1,2,Introvert
13940,1,No,4,4,No,12,3,Extrovert
13941,4,Yes,3,3,Yes,1,2,Introvert
13942,5,Yes,2,0,Yes,0,3,Introvert
13943,2,No,5,6,No,5,3,Extrovert
13944,0,No,8,6,No,4,6,Extrovert
13945,2,No,9,7,No,14,9,Extrovert
13946,2,,7,7,No,14,5,Extrovert
13947,4,Yes,2,,Yes,2,1,Introvert
13948,2,No,3,4,No,10,7,Extrovert
13949,3,No,7,4,No,15,8,Extrovert
13950,3,Yes,1,2,Yes,4,1,Extrovert
13951,3,No,5,7,No,14,4,Extrovert
13952,9,Yes,1,2,Yes,2,3,Introvert
13953,10,Yes,0,0,Yes,5,1,Introvert
13954,0,No,5,7,No,10,8,Extrovert
13955,0,No,8,3,No,14,8,Extrovert
13956,0,,7,5,No,7,8,Extrovert
13957,2,No,8,3,No,7,6,Extrovert
13958,9,Yes,3,1,,5,1,Introvert
13959,4,No,4,6,No,14,3,Extrovert
13960,3,Yes,1,0,Yes,4,2,Introvert
13961,3,No,8,3,No,15,7,Extrovert
13962,1,No,9,4,No,,5,Extrovert
13963,4,No,10,7,No,11,10,Extrovert
13964,1,No,8,6,No,14,6,Extrovert
13965,,No,9,4,No,11,6,Extrovert
13966,2,No,6,3,No,6,10,Extrovert
13967,1,No,4,4,No,11,10,Extrovert
13968,1,No,8,4,No,8,9,Extrovert
13969,10,Yes,2,3,Yes,2,0,Introvert
13970,2,No,5,6,,6,7,Extrovert
13971,2,,8,4,No,10,6,Extrovert
13972,0,No,4,6,No,14,8,Extrovert
13973,1,No,4,4,No,11,7,Extrovert
13974,1,No,5,7,No,12,6,Extrovert
13975,1,No,8,6,No,15,4,Extrovert
13976,0,No,8,,No,9,3,Extrovert
13977,10,,2,0,Yes,2,0,Introvert
13978,3,No,7,4,No,14,8,Extrovert
13979,0,,4,3,No,5,1,Extrovert
13980,,Yes,,0,Yes,2,2,Introvert
13981,4,Yes,3,0,Yes,2,1,Introvert
13982,,No,7,4,No,8,9,Extrovert
13983,9,Yes,3,2,Yes,3,1,Introvert
13984,0,No,7,7,No,14,9,Extrovert
13985,4,No,9,6,No,13,8,Extrovert
13986,4,Yes,1,0,Yes,3,3,Introvert
13987,1,No,3,7,No,4,7,Extrovert
13988,0,No,9,3,,12,9,Extrovert
13989,9,Yes,2,2,Yes,0,0,Introvert
13990,2,No,5,5,No,11,9,Extrovert
13991,,No,8,5,No,15,8,Extrovert
13992,1,No,8,7,No,11,5,Extrovert
13993,5,Yes,2,2,Yes,0,1,Introvert
13994,,No,0,2,No,1,2,Extrovert
13995,2,,5,4,No,13,7,Extrovert
13996,0,No,10,7,No,6,4,Extrovert
13997,0,No,5,6,,11,5,Extrovert
13998,8,Yes,0,0,Yes,1,3,Introvert
13999,3,No,9,6,No,10,9,Extrovert
14000,2,No,,6,No,8,7,Extrovert
14001,1,No,4,6,No,8,4,Extrovert
14002,1,No,9,4,No,15,8,Extrovert
14003,1,No,3,5,No,4,4,Extrovert
14004,0,No,8,3,No,8,6,Extrovert
14005,2,,8,4,No,11,8,Extrovert
14006,2,No,8,4,No,9,9,Extrovert
14007,2,No,8,7,No,13,3,Extrovert
14008,2,No,9,7,No,5,6,Extrovert
14009,1,No,5,4,No,10,7,Extrovert
14010,11,Yes,0,2,,2,1,Introvert
14011,1,No,8,7,No,9,7,Extrovert
14012,3,No,5,7,No,15,7,Extrovert
14013,1,No,4,5,No,11,,Extrovert
14014,4,No,5,4,No,,3,Extrovert
14015,,No,7,5,No,7,4,Extrovert
14016,0,No,4,4,No,8,5,Extrovert
14017,9,Yes,2,0,,,1,Introvert
14018,4,No,7,4,No,14,3,Extrovert
14019,7,Yes,2,1,Yes,2,1,Introvert
14020,8,Yes,3,1,Yes,4,5,Introvert
14021,1,No,8,6,No,8,7,Extrovert
14022,2,No,5,5,No,,8,Extrovert
14023,1,No,8,4,No,9,4,Extrovert
14024,6,Yes,,0,Yes,3,1,Introvert
14025,6,Yes,3,1,Yes,1,0,Introvert
14026,7,Yes,1,2,Yes,3,,Introvert
14027,4,Yes,3,3,Yes,5,0,Introvert
14028,0,No,4,4,No,13,5,Extrovert
14029,2,No,4,3,No,11,8,Extrovert
14030,2,No,10,3,No,6,9,Extrovert
14031,2,No,9,7,No,5,4,Extrovert
14032,0,No,6,7,,12,6,Extrovert
14033,1,No,5,7,No,5,7,Extrovert
14034,7,Yes,3,1,Yes,6,2,Introvert
14035,4,No,6,7,No,5,10,Extrovert
14036,1,No,8,4,No,7,,Extrovert
14037,8,Yes,2,3,Yes,1,1,Introvert
14038,5,Yes,1,3,Yes,1,2,Introvert
14039,2,No,9,4,No,11,5,Extrovert
14040,0,No,5,5,,8,8,Extrovert
14041,3,No,9,3,No,14,10,Extrovert
14042,5,Yes,0,1,,5,1,Introvert
14043,10,Yes,3,1,,2,0,Introvert
14044,0,No,6,5,No,,6,Extrovert
14045,1,No,9,7,No,9,9,Extrovert
14046,8,Yes,0,1,Yes,,0,Introvert
14047,10,Yes,0,1,,2,0,Introvert
14048,2,No,,4,No,14,6,Extrovert
14049,7,Yes,0,0,Yes,3,,Introvert
14050,9,Yes,3,0,Yes,8,0,Introvert
14051,6,Yes,2,1,Yes,2,,Introvert
14052,,No,5,6,No,14,9,Extrovert
14053,0,No,6,5,No,8,3,Extrovert
14054,,Yes,2,1,Yes,2,,Introvert
14055,10,Yes,2,2,Yes,3,3,Introvert
14056,0,,9,6,No,6,5,Extrovert
14057,1,No,8,4,No,14,4,Extrovert
14058,6,,0,0,Yes,5,0,Introvert
14059,8,Yes,2,2,,1,1,Introvert
14060,0,No,5,5,No,5,,Extrovert
14061,0,No,7,6,No,,3,Extrovert
14062,3,,5,,No,9,9,Extrovert
14063,0,No,9,7,No,10,4,Extrovert
14064,0,No,5,5,No,10,4,Extrovert
14065,,No,6,5,No,13,3,Extrovert
14066,1,No,6,6,No,10,6,Extrovert
14067,4,Yes,2,1,Yes,2,,Introvert
14068,7,Yes,3,3,Yes,5,0,Introvert
14069,5,Yes,3,2,,1,2,Introvert
14070,3,No,6,4,No,6,10,Extrovert
14071,2,No,9,,No,5,9,Extrovert
14072,2,No,4,6,No,12,10,Extrovert
14073,1,No,8,4,No,9,8,Extrovert
14074,8,Yes,3,0,Yes,3,1,Introvert
14075,3,No,7,4,No,6,3,Extrovert
14076,2,No,8,,No,13,4,Extrovert
14077,0,No,5,5,No,13,,Extrovert
14078,8,Yes,3,2,Yes,2,0,Introvert
14079,2,No,6,5,No,10,5,Extrovert
14080,3,No,8,3,No,13,9,Extrovert
14081,1,No,5,5,No,11,,Extrovert
14082,0,No,4,4,No,7,5,Extrovert
14083,0,,7,4,No,7,8,Introvert
14084,2,No,7,6,No,4,3,Extrovert
14085,4,No,6,7,No,9,6,Extrovert
14086,3,No,6,7,No,7,4,Extrovert
14087,5,No,7,5,No,13,7,Extrovert
14088,2,No,6,7,No,9,4,Extrovert
14089,2,No,9,5,No,,6,Extrovert
14090,,No,6,3,No,9,8,Extrovert
14091,8,Yes,,2,Yes,2,1,Introvert
14092,3,No,9,6,No,8,7,Extrovert
14093,2,No,5,7,No,5,4,Extrovert
14094,3,No,6,4,No,14,8,Extrovert
14095,7,Yes,1,3,Yes,5,1,Introvert
14096,1,,9,7,No,10,6,Extrovert
14097,3,No,5,5,,12,8,Extrovert
14098,1,No,8,5,No,11,5,Extrovert
14099,2,No,,6,No,5,5,Extrovert
14100,1,,7,3,No,12,5,Extrovert
14101,2,No,7,3,No,6,8,Extrovert
14102,3,No,8,4,No,4,3,Extrovert
14103,,No,4,7,No,14,6,Extrovert
14104,2,No,,5,No,8,9,Extrovert
14105,0,No,4,6,No,9,,Extrovert
14106,1,No,8,,No,15,,Extrovert
14107,0,No,3,5,No,4,9,Extrovert
14108,,Yes,1,0,,3,2,Introvert
14109,3,No,5,3,No,8,9,Extrovert
14110,6,Yes,,2,Yes,,1,Introvert
14111,10,Yes,2,0,Yes,1,0,Introvert
14112,2,No,6,6,No,9,,Extrovert
14113,4,No,7,4,No,9,10,Extrovert
14114,2,No,7,,No,8,7,Extrovert
14115,0,No,7,2,No,7,3,Extrovert
14116,0,,6,5,No,6,8,Extrovert
14117,3,No,8,7,No,10,6,Extrovert
14118,2,No,9,5,No,14,3,Extrovert
14119,2,No,4,,No,9,8,Extrovert
14120,3,,4,4,No,10,4,Extrovert
14121,3,No,3,6,No,14,9,Introvert
14122,3,No,7,3,No,14,7,Extrovert
14123,2,No,5,7,No,13,4,Extrovert
14124,2,No,7,7,No,7,3,Extrovert
14125,3,No,9,6,No,7,7,Extrovert
14126,4,No,6,6,No,10,4,Extrovert
14127,0,No,9,7,No,12,4,Extrovert
14128,2,No,4,6,No,,9,Extrovert
14129,9,,3,1,Yes,2,2,Introvert
14130,7,Yes,1,,Yes,3,1,Introvert
14131,2,No,7,4,No,4,7,Extrovert
14132,4,Yes,1,2,Yes,4,1,Introvert
14133,10,Yes,3,0,Yes,4,,Introvert
14134,,No,9,3,No,8,7,Extrovert
14135,6,Yes,3,0,,0,,Introvert
14136,11,Yes,0,2,Yes,5,,Introvert
14137,2,No,8,6,No,9,9,Extrovert
14138,2,No,8,6,No,13,,Extrovert
14139,2,No,8,7,No,5,9,Extrovert
14140,3,No,9,7,No,9,5,Extrovert
14141,,No,6,4,No,14,4,Extrovert
14142,1,No,6,3,No,8,3,Extrovert
14143,0,No,9,3,No,15,8,Extrovert
14144,0,No,7,7,No,9,6,Extrovert
14145,2,No,4,6,No,13,5,Extrovert
14146,11,Yes,0,3,Yes,0,3,Introvert
14147,0,No,5,,No,8,9,Extrovert
14148,0,No,7,7,No,11,6,Extrovert
14149,0,No,,6,No,13,5,Extrovert
14150,10,,1,0,Yes,4,2,Introvert
14151,4,Yes,1,3,Yes,3,1,Introvert
14152,0,No,5,,No,7,4,Extrovert
14153,4,Yes,3,3,Yes,0,3,Introvert
14154,2,No,9,4,No,8,6,Extrovert
14155,0,No,5,3,No,13,6,Extrovert
14156,11,Yes,0,0,Yes,0,0,Introvert
14157,2,No,10,4,No,7,6,Extrovert
14158,0,,8,4,No,10,8,Extrovert
14159,0,No,8,,No,11,8,Extrovert
14160,1,No,5,7,,10,9,Extrovert
14161,3,No,4,,No,10,3,Extrovert
14162,3,,4,7,No,12,9,Extrovert
14163,2,No,7,7,No,,9,Extrovert
14164,3,No,8,,No,5,5,Extrovert
14165,0,No,6,6,,12,8,Extrovert
14166,7,,3,0,Yes,5,1,Introvert
14167,0,No,9,4,No,11,,Extrovert
14168,1,No,9,5,No,9,6,Extrovert
14169,2,No,6,7,No,5,9,Extrovert
14170,3,No,8,5,No,5,9,Extrovert
14171,0,No,9,5,No,8,,Extrovert
14172,,No,3,7,No,4,7,Extrovert
14173,1,No,4,5,No,13,6,Extrovert
14174,,No,4,4,No,13,5,Extrovert
14175,10,Yes,,0,Yes,4,0,Introvert
14176,6,Yes,1,0,Yes,2,1,Introvert
14177,0,No,8,7,No,15,4,Extrovert
14178,3,No,9,4,No,7,10,Extrovert
14179,3,No,7,5,No,14,4,Extrovert
14180,1,,4,5,No,12,5,Extrovert
14181,1,No,8,5,No,4,6,Extrovert
14182,11,Yes,,1,Yes,4,1,Introvert
14183,2,No,6,5,No,8,,Extrovert
14184,3,Yes,2,2,Yes,5,0,Introvert
14185,3,No,7,5,No,6,6,Extrovert
14186,3,No,7,7,No,8,7,Extrovert
14187,1,No,6,5,No,4,4,Extrovert
14188,11,Yes,2,2,Yes,1,1,Extrovert
14189,8,Yes,3,0,Yes,5,1,Introvert
14190,2,No,9,5,No,13,3,Extrovert
14191,0,No,7,7,No,11,,Extrovert
14192,0,No,,5,No,13,9,Extrovert
14193,0,No,5,,No,10,5,Extrovert
14194,8,Yes,0,1,Yes,6,2,Introvert
14195,,No,5,,No,15,9,Extrovert
14196,3,No,7,6,No,15,7,Extrovert
14197,3,No,8,,No,10,3,Extrovert
14198,3,No,8,7,No,12,6,Extrovert
14199,,Yes,1,,Yes,2,0,Introvert
14200,,Yes,0,2,Yes,1,0,Introvert
14201,,,3,5,No,4,3,Extrovert
14202,0,No,5,3,No,10,6,Extrovert
14203,0,No,7,6,No,14,10,Extrovert
14204,10,,2,2,Yes,5,0,Introvert
14205,1,,8,5,No,14,6,Introvert
14206,3,No,6,6,No,15,4,Extrovert
14207,4,No,10,7,No,13,9,Extrovert
14208,4,,1,0,Yes,4,2,Introvert
14209,0,No,7,3,No,,3,Extrovert
14210,5,,2,0,Yes,,2,Introvert
14211,,No,6,3,No,11,3,Extrovert
14212,4,,0,0,Yes,3,0,Introvert
14213,2,No,6,4,No,8,9,Extrovert
14214,3,No,6,,No,8,9,Extrovert
14215,3,No,,6,No,12,9,Extrovert
14216,1,,4,5,No,8,6,Extrovert
14217,0,No,8,5,No,14,,Extrovert
14218,0,No,5,5,No,11,,Extrovert
14219,2,No,10,4,No,10,6,Extrovert
14220,3,No,5,6,,4,3,Extrovert
14221,0,No,9,6,No,4,5,Extrovert
14222,3,No,6,4,No,9,10,Extrovert
14223,3,No,,6,No,8,4,Extrovert
14224,1,No,9,3,No,11,9,Extrovert
14225,7,Yes,1,0,Yes,5,3,Introvert
14226,2,No,7,4,No,10,5,Extrovert
14227,2,No,9,5,No,9,10,Extrovert
14228,1,No,4,4,No,10,10,Extrovert
14229,0,No,8,5,,10,5,Extrovert
14230,1,,8,5,No,10,7,Extrovert
14231,0,No,7,4,No,14,3,Extrovert
14232,1,No,5,6,No,5,7,Extrovert
14233,0,No,7,4,No,8,8,Extrovert
14234,0,No,9,5,No,15,6,Extrovert
14235,2,No,,3,No,9,5,Extrovert
14236,4,No,5,3,No,15,5,Extrovert
14237,2,No,9,,No,10,6,Extrovert
14238,3,No,5,4,No,12,5,Extrovert
14239,2,,,5,No,8,8,Extrovert
14240,3,No,4,5,No,5,6,Extrovert
14241,2,No,4,6,No,14,6,Extrovert
14242,1,No,4,4,No,6,5,Extrovert
14243,1,No,9,4,No,15,4,Extrovert
14244,1,,7,5,No,14,7,Extrovert
14245,5,Yes,0,0,,3,1,Introvert
14246,11,Yes,0,3,Yes,3,1,Introvert
14247,7,,1,0,Yes,3,2,Introvert
14248,1,No,6,3,No,14,8,Extrovert
14249,0,No,10,5,No,14,8,Extrovert
14250,8,Yes,,0,Yes,2,0,Introvert
14251,1,No,5,5,,7,7,Extrovert
14252,1,No,7,6,No,10,7,Extrovert
14253,,No,9,5,No,12,4,Extrovert
14254,3,No,8,4,No,14,,Extrovert
14255,1,No,9,5,No,9,3,Extrovert
14256,10,Yes,0,2,Yes,3,2,Extrovert
14257,10,No,4,7,No,8,8,Extrovert
14258,1,No,5,6,,11,6,Extrovert
14259,1,No,4,5,No,10,,Extrovert
14260,0,,5,5,No,11,6,Extrovert
14261,4,No,7,6,No,13,6,Extrovert
14262,1,No,5,3,No,8,4,Extrovert
14263,1,No,6,5,No,6,4,Extrovert
14264,0,No,6,7,No,4,4,Extrovert
14265,9,Yes,3,3,Yes,0,1,Introvert
14266,,No,4,6,No,8,9,Extrovert
14267,7,Yes,2,3,Yes,5,3,Introvert
14268,3,No,8,,No,8,9,Extrovert
14269,7,Yes,3,3,Yes,5,2,Introvert
14270,10,Yes,0,3,Yes,5,0,Introvert
14271,3,No,5,3,No,11,7,Extrovert
14272,0,No,3,6,No,6,4,Extrovert
14273,2,No,10,5,No,9,8,Extrovert
14274,1,No,,7,No,14,8,Extrovert
14275,1,No,3,6,No,4,6,Extrovert
14276,1,No,5,3,No,5,3,Extrovert
14277,7,Yes,0,2,Yes,4,,Introvert
14278,3,No,9,,No,8,5,Extrovert
14279,0,No,5,5,No,13,4,Extrovert
14280,10,Yes,3,2,Yes,3,2,Introvert
14281,2,No,9,7,No,9,6,Extrovert
14282,1,,9,6,No,12,8,Extrovert
14283,,No,5,4,No,13,4,Extrovert
14284,0,No,7,7,No,12,6,Extrovert
14285,2,No,8,4,No,9,,Extrovert
14286,7,Yes,0,0,Yes,2,,Introvert
14287,,Yes,2,2,,3,2,Introvert
14288,2,No,5,5,No,,3,Extrovert
14289,0,No,5,3,No,9,10,Extrovert
14290,1,,8,6,No,10,8,Extrovert
14291,8,Yes,3,2,Yes,4,1,Introvert
14292,8,Yes,,0,,4,2,Introvert
14293,3,No,9,6,No,11,,Extrovert
14294,9,Yes,3,,,2,0,Introvert
14295,0,No,,5,,14,6,Extrovert
14296,5,Yes,2,0,Yes,0,1,Extrovert
14297,10,Yes,,0,Yes,3,0,Introvert
14298,11,Yes,1,1,Yes,1,3,Introvert
14299,3,No,9,6,No,6,8,Extrovert
14300,0,No,4,4,No,15,8,Extrovert
14301,11,,0,1,Yes,1,2,Introvert
14302,3,No,8,5,No,7,6,Extrovert
14303,0,No,4,,No,10,8,Extrovert
14304,0,No,5,5,No,11,8,Extrovert
14305,1,No,4,5,No,5,9,Extrovert
14306,8,,0,1,Yes,5,0,Introvert
14307,4,No,5,5,No,7,6,Extrovert
14308,0,No,,7,No,14,4,Extrovert
14309,7,Yes,2,1,,3,1,Introvert
14310,5,Yes,0,2,Yes,3,2,Introvert
14311,2,No,8,3,No,13,4,Extrovert
14312,7,Yes,1,2,Yes,2,1,Introvert
14313,1,No,5,5,No,5,,Extrovert
14314,0,No,4,5,No,11,6,Extrovert
14315,0,No,8,3,No,12,4,Extrovert
14316,0,No,9,7,No,10,8,Extrovert
14317,6,,0,1,Yes,3,0,Introvert
14318,1,No,3,7,No,6,,Extrovert
14319,1,No,8,7,No,,4,Extrovert
14320,0,No,3,4,No,12,8,Extrovert
14321,0,No,,3,No,9,5,Extrovert
14322,0,No,6,7,No,7,,Extrovert
14323,0,No,4,7,No,12,4,Extrovert
14324,2,No,9,7,No,14,10,Extrovert
14325,11,Yes,3,2,Yes,0,1,Introvert
14326,0,No,5,6,No,13,7,Extrovert
14327,1,No,,6,No,7,6,Extrovert
14328,3,No,10,6,No,5,4,Extrovert
14329,0,No,7,7,No,10,9,Extrovert
14330,1,No,9,4,No,12,9,Extrovert
14331,1,No,10,6,No,7,4,Extrovert
14332,6,Yes,1,2,Yes,1,0,Introvert
14333,5,Yes,1,1,Yes,3,3,Introvert
14334,0,No,3,3,No,12,8,Extrovert
14335,0,No,5,4,No,7,7,Extrovert
14336,1,No,7,6,No,15,8,Extrovert
14337,4,,1,0,Yes,3,2,Introvert
14338,7,Yes,3,1,,3,2,Introvert
14339,2,No,7,4,No,9,9,Extrovert
14340,2,,9,5,No,7,7,Extrovert
14341,,No,5,6,No,12,7,Extrovert
14342,0,No,5,4,No,6,5,Extrovert
14343,1,No,6,3,No,14,10,Extrovert
14344,6,Yes,0,0,,1,1,Introvert
14345,4,No,6,3,No,12,,Extrovert
14346,2,No,8,7,No,12,8,Extrovert
14347,2,No,7,5,,7,7,Extrovert
14348,1,No,,5,No,12,5,Extrovert
14349,1,No,6,4,No,14,3,Extrovert
14350,0,No,8,6,No,12,8,Extrovert
14351,3,No,,5,No,14,6,Extrovert
14352,0,No,,5,No,14,7,Extrovert
14353,1,No,10,4,No,10,4,Extrovert
14354,2,,7,5,No,13,6,Extrovert
14355,2,No,6,6,,13,5,Extrovert
14356,1,No,10,6,No,6,9,Extrovert
14357,6,,2,2,Yes,2,2,Introvert
14358,1,No,3,6,No,7,,Extrovert
14359,0,No,7,7,No,14,6,Extrovert
14360,3,No,,4,No,12,7,Extrovert
14361,0,No,5,3,No,13,10,Extrovert
14362,1,No,6,4,No,8,3,Extrovert
14363,3,No,8,5,No,7,5,Extrovert
14364,1,No,7,7,No,14,9,Extrovert
14365,9,Yes,3,,Yes,0,2,Introvert
14366,3,No,5,6,No,12,8,Extrovert
14367,0,No,4,3,No,12,1,Extrovert
14368,1,No,5,4,No,9,,Extrovert
14369,,No,,6,No,11,9,Extrovert
14370,0,No,4,3,No,15,,Extrovert
14371,9,Yes,0,0,Yes,2,3,Introvert
14372,2,,7,6,No,15,9,Extrovert
14373,0,No,9,7,No,12,3,Extrovert
14374,7,Yes,3,1,,3,0,Introvert
14375,7,Yes,3,3,Yes,,2,Introvert
14376,0,No,3,5,No,11,3,Extrovert
14377,,No,9,6,No,12,7,Extrovert
14378,0,No,5,4,No,14,6,Introvert
14379,9,Yes,,1,Yes,5,1,Introvert
14380,0,No,9,6,No,5,9,Extrovert
14381,1,No,3,6,No,4,5,Extrovert
14382,8,Yes,2,1,,5,0,Introvert
14383,0,No,4,3,No,11,,Extrovert
14384,3,No,9,3,No,10,4,Extrovert
14385,3,No,5,4,No,5,9,Extrovert
14386,7,Yes,1,4,Yes,0,0,Introvert
14387,11,,1,2,Yes,2,1,Introvert
14388,0,No,8,7,No,6,6,Extrovert
14389,3,No,4,4,No,12,8,Extrovert
14390,1,No,4,3,No,13,6,Extrovert
14391,3,No,7,4,No,11,10,Extrovert
14392,0,No,7,4,No,4,3,Extrovert
14393,1,No,7,3,No,6,8,Extrovert
14394,2,,9,4,No,13,5,Extrovert
14395,2,No,6,3,No,11,9,Extrovert
14396,6,No,7,4,No,14,8,Extrovert
14397,9,Yes,1,0,Yes,,0,Introvert
14398,2,No,9,4,No,6,7,Extrovert
14399,2,No,7,4,No,15,6,Extrovert
14400,9,Yes,2,0,Yes,4,2,Introvert
14401,3,No,,7,No,10,8,Extrovert
14402,1,No,9,3,No,6,4,Extrovert
14403,3,No,8,7,No,7,4,Extrovert
14404,0,No,6,7,No,10,7,Extrovert
14405,8,Yes,0,0,Yes,4,,Introvert
14406,1,No,9,6,No,7,5,Extrovert
14407,0,,9,5,No,8,4,Extrovert
14408,0,No,8,6,No,15,5,Extrovert
14409,0,,6,5,No,7,6,Extrovert
14410,1,No,4,6,No,5,9,Extrovert
14411,5,Yes,1,0,Yes,2,3,Introvert
14412,0,No,7,4,No,9,4,Extrovert
14413,1,No,9,3,No,,,Extrovert
